age,education,black,hispanic,married,nodegree,re74,re75,re78
43,12,0,0,1,0,8336.6796875,19018.599609375,12173.509765625
52,13,0,0,1,0,19984.51953125,18529.83984375,11251.41015625
33,12,0,0,1,0,20466.5,20116.060546875,19132.130859375
39,9,0,0,1,1,18405.349609375,18127.01953125,23317.05078125
45,12,0,0,1,0,17384.5703125,15783.48046875,15928.41015625
48,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
18,11,0,0,0,1,1346.0159912109375,3174.241943359375,2148.614013671875
45,14,0,0,1,0,25862.3203125,25243.55078125,3666.239990234375
33,16,0,0,1,0,7658.77392578125,7829.0810546875,8332.900390625
19,13,0,0,0,0,1171.6419677734375,5005.7421875,8167.39501953125
16,9,0,0,0,1,0,0,0
22,12,0,0,1,0,18566.009765625,18023.1796875,9600.7900390625
28,12,0,0,1,0,14692.5400390625,15069.150390625,19998.0703125
32,12,0,0,1,0,16555.80078125,16519.310546875,18842.490234375
26,8,0,0,1,1,9749.3115234375,6509.61279296875,0
44,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
34,10,0,0,1,1,25705.580078125,22801.55078125,25564.669921875
37,8,0,0,1,1,25862.3203125,5456.90283203125,19621.25
24,12,0,0,0,0,9157.61328125,2664,19825.1796875
43,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
48,7,0,0,1,1,13420.98046875,12005.900390625,13602.4697265625
50,11,0,0,0,1,14663.150390625,10.741939544677734,0
17,11,0,0,0,1,1649.7030029296875,771.6290283203125,19053.810546875
24,16,0,0,0,0,18716.880859375,15108.5302734375,21685.640625
41,12,0,0,1,0,25019.83984375,8502.2421875,25564.669921875
37,12,0,0,1,0,7956.58203125,25243.55078125,14459.5498046875
44,14,0,0,1,0,25862.3203125,25243.55078125,24318.94921875
45,12,0,0,1,0,25862.3203125,25243.55078125,2142.7041015625
18,12,0,0,0,0,2437.327880859375,2635.35498046875,0
42,16,0,0,1,0,19322.2890625,0,0
17,10,0,0,0,1,468.2648010253906,1539.677001953125,9104.2734375
19,12,0,0,0,0,182.21180725097656,1722.2900390625,0
29,16,0,1,1,0,3867.593017578125,17452.060546875,24273.140625
24,16,1,0,1,0,3172.052978515625,0,0
48,11,1,0,1,1,16475.470703125,15683.23046875,16093.919921875
30,12,0,1,1,0,11134.509765625,10482.33984375,10561.3095703125
50,4,1,0,0,1,10117.650390625,12109.740234375,8198.4267578125
21,10,1,0,0,1,5523.1728515625,0,12959.66015625
50,8,0,0,1,1,7343.33203125,5041.5478515625,13704.4404296875
26,12,0,0,0,0,10711.3095703125,7997.37109375,9552.025390625
19,9,0,0,1,1,4958.90380859375,2771.4189453125,9082.1083984375
16,8,0,0,0,1,0,202.30650329589844,4303.14013671875
46,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
17,11,0,0,0,1,235.11199951171875,2638.93505859375,2590.455078125
27,13,0,0,1,0,25862.3203125,16857.6796875,25564.669921875
17,10,0,0,0,1,0,0,7854.1171875
29,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
43,12,0,0,1,0,497.65380859375,0,59.10905838012695
19,12,0,0,0,0,7696,9649.8388671875,11088.8603515625
36,12,0,0,1,0,0,0,0
38,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
31,12,0,0,1,0,0,0,1563.43505859375
38,15,0,0,1,0,25862.3203125,25243.55078125,1442.260986328125
46,12,0,0,1,0,25862.3203125,19570.01953125,14302.919921875
29,16,0,0,1,0,8910.7451171875,7621.40283203125,17639.619140625
26,12,0,0,1,0,25862.3203125,17806.55078125,25564.669921875
28,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
34,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
29,16,0,0,1,0,22335.640625,20359.55078125,25564.669921875
29,16,0,0,1,0,24414.419921875,25236.390625,25564.669921875
22,12,0,0,1,0,15023.66015625,12353.23046875,7196.52783203125
30,12,0,0,1,0,25862.3203125,23181.099609375,25564.669921875
38,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
24,12,0,0,1,0,22318.009765625,24973.2109375,21867.400390625
35,12,0,0,1,0,8415.05078125,4588.59716796875,0
29,12,0,0,1,0,0,0,0
48,8,0,0,1,1,17813.650390625,24416.419921875,25564.669921875
41,6,0,0,0,1,4034.1298828125,0,0
21,12,0,0,0,0,2903.633056640625,2456.322998046875,4787.833984375
38,9,0,0,1,1,0,7614.2421875,0
17,6,0,0,0,1,0,0,0
22,13,0,0,1,0,0,5073.77392578125,9255.001953125
50,7,0,0,1,1,2309.97607421875,988.25811767578125,1318.1319580078125
29,16,0,0,0,0,25862.3203125,24547.109375,25564.669921875
51,12,0,0,1,0,21947.7109375,20409.6796875,21206.849609375
39,12,0,0,1,0,6918.1708984375,5276.0810546875,3076.626953125
22,14,0,0,0,0,16628.30078125,16112.900390625,18895.689453125
21,14,0,0,0,0,724.9287109375,3840.241943359375,6002.52490234375
29,17,0,0,1,0,25862.3203125,25243.55078125,22211.7109375
24,12,0,0,1,0,10538.900390625,11391.8203125,313.27801513671875
27,12,0,0,1,0,20844.640625,25243.55078125,25564.669921875
18,11,0,0,1,1,8352.353515625,15187.3095703125,17847.98046875
21,12,0,0,1,0,1105.0260009765625,0,2361.406982421875
35,12,0,0,1,0,22333.6796875,21883.109375,20614.2890625
39,11,1,0,1,1,11792.830078125,7784.3232421875,14837.849609375
47,16,0,0,1,0,21007.259765625,0,4545.48681640625
51,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,12,0,0,1,0,18681.609375,18644.419921875,24013.060546875
30,4,0,1,1,1,14733.6904296875,14750.4697265625,22754.029296875
21,15,0,0,0,0,0,2989.839111328125,0
19,12,0,0,1,0,897.34417724609375,8187.14501953125,18214.4609375
39,16,0,0,1,0,25862.3203125,3423.096923828125,25564.669921875
54,12,0,0,1,0,25862.3203125,25243.55078125,20037.970703125
36,8,0,0,1,1,25441.080078125,22253.7109375,25051.900390625
32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
46,4,0,0,1,1,25274.5390625,14272.4501953125,25564.669921875
25,16,0,0,1,0,19769,19263.869140625,23192.919921875
37,12,0,0,1,0,25390.140625,22332.48046875,25564.669921875
40,10,0,0,1,1,25862.3203125,24783.439453125,25564.669921875
28,12,0,0,1,0,23812.9296875,11624.5595703125,13558.1396484375
34,12,0,0,1,0,25862.3203125,23139.919921875,25564.669921875
18,12,0,0,1,0,3138.7451171875,9739.35546875,14663.48046875
52,6,0,0,1,1,12942.919921875,11404.349609375,0
19,11,0,1,0,1,989.4296875,961.4031982421875,17893.7890625
25,11,0,1,1,1,2934.98193359375,3041.758056640625,5900.56201171875
25,13,0,0,1,0,11647.83984375,13241.23046875,0
54,12,0,0,0,0,7165.0390625,5012.90283203125,0
19,12,1,0,0,0,3546.27294921875,4638.72607421875,13583.259765625
41,8,1,0,1,1,17259.1796875,20338.060546875,25564.669921875
20,13,1,0,1,0,1831.9139404296875,0,18292.779296875
31,9,0,0,1,1,25862.3203125,17489.66015625,19995.119140625
35,10,1,0,1,1,12842.990234375,6939.2900390625,8368.3662109375
42,10,1,0,1,1,9729.71875,9119.9033203125,1990.498046875
19,10,1,0,0,1,1549.780029296875,2610.2900390625,9540.203125
24,13,0,0,1,0,2680.277099609375,6574.06494140625,10283.5
39,11,0,0,1,1,17607.9296875,17068.939453125,20838.900390625
46,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
38,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
25,17,0,0,1,0,18409.26953125,18605.029296875,25564.669921875
25,12,0,0,1,0,8563.955078125,11492.080078125,7503.89599609375
27,12,0,0,1,0,16732.140625,17520.099609375,17206.650390625
16,9,0,0,0,1,1959.2669677734375,6882,16705.69921875
18,11,0,0,0,1,848.36248779296875,1312.3060302734375,2388.006103515625
49,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
36,11,0,0,1,1,16986.83984375,19425,16968.73046875
26,14,0,0,1,0,19365.390625,21312,25564.669921875
46,14,0,0,1,0,25862.3203125,25243.55078125,7013.2900390625
20,12,0,0,0,0,11271.66015625,13302.099609375,15879.650390625
20,9,0,0,1,1,4022.375,2239.694091796875,14481.7197265625
28,12,0,0,1,0,19506.4609375,17437.740234375,24951.41015625
44,6,0,0,1,1,19230.19921875,15629.51953125,4951.86181640625
48,6,0,1,1,1,7815.51513671875,7290.19384765625,11765.66015625
34,11,0,0,1,1,8765.759765625,11982.6298828125,15572.2802734375
24,6,0,0,1,1,1518.4320068359375,3718.5,2534.301025390625
50,5,0,0,1,1,3136.785888671875,25243.55078125,11929.6904296875
52,12,0,0,1,0,5019.64208984375,9252.38671875,4625.2841796875
33,12,0,0,0,0,4915.7998046875,7655.4189453125,789.10601806640625
21,9,0,0,1,1,8319.046875,9150.3388671875,0
32,8,0,0,0,1,22057.4296875,14915.1796875,15832.3603515625
45,9,0,0,1,1,23534.7109375,20792.810546875,25564.669921875
21,12,0,0,0,0,7020.05322265625,2522.56494140625,2915.554931640625
42,12,0,1,1,0,0,0,0
21,13,0,0,0,0,4273.1611328125,7578.43505859375,0
34,12,0,0,1,0,22384.619140625,21761.369140625,20345.33984375
27,12,0,0,1,0,14114.5595703125,13676.26953125,4499.6767578125
19,12,1,0,0,0,0,6640.30615234375,4996.19384765625
27,7,0,0,1,1,13038.919921875,12324.580078125,17683.94921875
21,14,0,0,0,0,2164.989990234375,2945.0810546875,13095.6103515625
43,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
54,12,0,0,0,0,23054.689453125,23893.650390625,19059.720703125
27,12,1,0,0,0,1690.8470458984375,6074.56494140625,0
19,12,0,0,1,0,2329.568115234375,5118.5322265625,20797.51953125
28,8,0,0,1,1,13275.990234375,14415.6796875,11869.099609375
33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
25,12,0,0,1,0,11933.8896484375,18782.26953125,8666.8662109375
21,13,0,0,0,0,4578.80712890625,17410.890625,19074.490234375
25,12,0,0,0,0,21908.51953125,7659,12401.080078125
29,10,0,0,1,1,12721.51953125,13031.759765625,15860.4404296875
48,14,0,0,1,0,19300.740234375,20445.48046875,19316.83984375
22,12,1,0,0,0,9361.376953125,8871.0478515625,2444.159912109375
26,14,0,0,1,0,5832.73681640625,8498.6611328125,16083.580078125
39,12,0,0,1,0,19943.380859375,19095.580078125,19287.2890625
49,8,0,0,1,1,0,0,0
19,11,0,0,0,1,0,4309.30615234375,12015.3896484375
21,12,0,0,0,0,14576.9501953125,12401.5595703125,14311.7802734375
20,13,0,0,0,0,5672.0771484375,7983.0478515625,16433.80078125
20,12,0,0,0,0,16077.740234375,17342.849609375,22652.0703125
25,16,0,0,1,0,3550.19091796875,0,0
29,8,1,0,0,1,10903.3203125,1006.1610107421875,771.373291015625
54,4,0,0,0,1,18908.880859375,14113.1103515625,11518.8798828125
27,16,0,0,1,0,15907.2900390625,9927.3388671875,17342.599609375
26,12,0,0,0,0,0,1972.93505859375,0
51,12,0,0,1,0,21395.189453125,21575.1796875,22783.58984375
17,11,0,0,0,1,4621.91015625,5492.7099609375,10635.2001953125
37,14,0,0,1,0,20586.01953125,20051.609375,18176.0390625
43,6,0,0,1,1,0,0,0
32,10,0,0,1,1,15991.5400390625,10605.8701171875,20054.23046875
27,12,0,0,1,0,17555.029296875,18383.029296875,25564.669921875
49,4,0,0,1,1,25862.3203125,0,25564.669921875
35,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
55,12,0,0,0,0,17846.9609375,13405.9404296875,24760.7890625
24,12,0,0,1,0,5801.38916015625,6541.8388671875,13428.099609375
26,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
29,14,0,0,1,0,17525.640625,19126.01953125,17933.689453125
26,13,0,0,1,0,14886.509765625,21800.759765625,22987.509765625
18,12,0,0,0,0,2431.449951171875,529.93548583984375,366.4761962890625
51,6,0,0,1,1,12676.4599609375,3369.386962890625,11037.1396484375
29,16,0,0,1,0,17701.98046875,25243.55078125,25564.669921875
21,9,0,0,1,1,5480.06884765625,1575.4840087890625,10435.7099609375
49,9,0,0,1,1,19625.98046875,19528.83984375,22696.400390625
23,12,0,0,1,0,24618.189453125,23807.7109375,23757.41015625
48,12,0,0,1,0,13270.1103515625,13959.150390625,13111.8701171875
35,12,0,0,1,0,21230.619140625,22398.73046875,23401.279296875
55,8,0,0,1,1,1984.737060546875,4121.3232421875,25564.669921875
28,15,0,0,0,0,17386.529296875,16610.609375,25564.669921875
27,12,0,0,1,0,14298.73046875,15423.6298828125,25564.669921875
27,16,0,0,0,0,3189.68603515625,11440.16015625,17689.859375
25,9,0,0,1,1,14637.6796875,16488.869140625,13754.6796875
17,14,0,0,0,0,7551.01416015625,5297.56494140625,14818.6396484375
47,10,1,0,1,1,8495.380859375,8360.8056640625,10004.2099609375
18,8,1,0,0,1,35.26679992675781,0,2713.10595703125
51,7,0,0,1,1,5964.0078125,7437,12600.5703125
37,6,1,0,1,1,5942.4560546875,6627.77392578125,5491.23193359375
36,7,0,0,1,1,24040.19921875,25243.55078125,25564.669921875
32,13,0,0,1,0,18134.970703125,20400.73046875,24349.98046875
29,12,0,0,1,0,19757.25,14875.7900390625,25564.669921875
51,12,0,0,1,0,18675.73046875,17736.73046875,18716.880859375
21,12,0,0,0,0,8922.5009765625,6559.7421875,8918.080078125
55,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
34,12,0,0,1,0,15862.2197265625,13450.6904296875,17666.220703125
24,9,0,0,1,1,2405.97998046875,3689.85498046875,0
29,16,0,0,1,0,16167.8701171875,24871.16015625,25564.669921875
33,12,0,0,1,0,2311.93505859375,12695.1796875,2201.81298828125
42,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
54,8,0,0,1,1,25862.3203125,16046.66015625,25564.669921875
52,12,0,1,1,0,4427.94287109375,0,0
34,12,1,0,0,0,0,0,0
34,16,0,0,1,0,18938.26953125,25243.55078125,25564.669921875
26,15,0,0,0,0,25862.3203125,23811.2890625,25564.669921875
26,15,0,0,0,0,7494.19580078125,18631.890625,13651.240234375
25,16,0,0,0,0,9621.958984375,0,25564.669921875
30,14,0,0,1,0,0,0,25564.669921875
17,11,0,0,0,1,0,0,0
27,10,0,0,1,1,22568.7890625,21591.2890625,22640.25
16,8,0,1,0,1,0,0,12242.9599609375
21,8,0,0,1,1,5699.5068359375,388.5,8844.1943359375
37,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
21,12,0,0,0,0,4137.97119140625,3772.2099609375,11888.3095703125
34,13,0,0,1,0,25862.3203125,18073.310546875,22678.669921875
46,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
33,11,0,0,1,1,22180.859375,21159.8203125,25227.75
32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
29,12,0,0,1,0,19504.5,25243.55078125,25564.669921875
37,12,0,0,1,0,24347.810546875,24586.5,25564.669921875
48,9,0,0,1,1,18485.6796875,17976.630859375,14865.9296875
30,12,0,0,1,0,17566.7890625,18751.83984375,25564.669921875
34,12,0,0,1,0,21332.5,16044.8701171875,21959.01953125
26,8,0,0,1,1,15235.259765625,15208.7900390625,17938.119140625
33,11,0,0,1,1,0,4175.0322265625,13398.5498046875
27,12,0,0,1,0,0,0,1533.8800048828125
37,9,1,0,0,1,10670.169921875,10989,12526.6904296875
20,11,0,0,1,1,13023.25,10668.5302734375,0
35,12,0,0,1,0,3260.219970703125,3752.51611328125,0
41,12,1,0,1,0,14375.1396484375,10835.0302734375,0
16,11,1,0,0,1,0,1802.85498046875,626.55609130859375
43,3,1,0,1,1,13820.669921875,13187.51953125,12837.009765625
22,12,1,0,0,0,2460.839111328125,2270.12890625,6801.97509765625
44,4,1,0,1,1,10186.23046875,7732.40283203125,0
38,12,0,0,1,0,18597.359375,12546.580078125,16401.2890625
40,12,0,0,0,0,23685.580078125,17385.8203125,25564.669921875
16,10,0,0,0,1,1306.8310546875,2121.531982421875,11994.7099609375
29,12,0,0,0,0,9326.1103515625,9227.3232421875,12668.5498046875
32,12,0,0,1,0,5450.68017578125,16277.6103515625,25564.669921875
36,8,0,1,1,1,17878.310546875,18157.44921875,12897.599609375
48,2,0,1,1,1,19302.69921875,20662.109375,25121.349609375
19,11,0,1,0,1,1136.375,1888.7900390625,16860.859375
38,12,0,1,1,0,2791.955078125,1258.5970458984375,0
16,10,0,1,0,1,691.6212158203125,3774,7223.126953125
24,17,0,0,0,0,2492.18701171875,8597.12890625,15752.5703125
25,12,1,0,1,0,12498.16015625,4495.5,14248.240234375
30,10,0,0,1,1,20909.30078125,16914.970703125,21038.390625
30,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
38,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
54,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
26,15,0,0,1,0,12531.4697265625,15167.6103515625,7936.869140625
20,12,0,0,1,0,13810.8701171875,16605.240234375,21463.98046875
21,14,0,0,0,0,1843.6700439453125,2092.886962890625,7605.85888671875
32,12,0,0,1,0,2791.955078125,3466.06494140625,2550.555908203125
47,6,0,0,1,1,20198.080078125,21655.740234375,20666.009765625
19,9,0,0,1,1,1161.844970703125,11280.8203125,3824.35595703125
24,12,0,0,1,0,24780.810546875,25243.55078125,16998.2890625
24,12,1,0,0,0,10668.2099609375,9710.7099609375,10969.16015625
21,12,1,0,1,0,17227.830078125,18005.26953125,18628.220703125
35,10,0,0,1,1,6216.75390625,9400.984375,13092.66015625
21,10,0,0,1,1,9917.80859375,8709.9189453125,9293.421875
30,16,0,0,1,0,18025.25,17502.189453125,19777.890625
54,12,0,0,1,0,15805.41015625,15352.01953125,14644.26953125
27,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,12,0,0,1,0,8540.4443359375,15029.759765625,24992.7890625
33,10,0,0,0,1,10380.2001953125,20389.98046875,16860.859375
32,12,1,0,1,0,15770.1396484375,15332.3203125,16999.76953125
27,12,0,0,1,0,16902.58984375,25243.55078125,25564.669921875
35,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
33,16,0,0,1,0,22774.51953125,22982.369140625,12306.509765625
25,12,0,0,1,0,13654.1298828125,15135.3896484375,17491.849609375
42,14,0,0,1,0,19010.76953125,20012.23046875,20571.4296875
17,11,0,0,0,1,0,2216.4189453125,3440.14697265625
55,9,0,0,1,1,6449.90576171875,10804.599609375,9506.21484375
44,7,0,0,1,1,14118.48046875,12365.759765625,15754.0400390625
17,11,0,0,0,1,1163.803955078125,1129.6939697265625,11241.0703125
46,4,0,0,1,1,10039.2802734375,9073.35546875,2124.970947265625
40,8,0,0,1,1,0,0,1691.9969482421875
32,14,0,0,1,0,0,0,0
39,8,1,0,1,1,16661.599609375,12328.16015625,16154.509765625
19,12,1,0,0,0,31.348270416259766,3224.37109375,10757.849609375
21,12,1,0,0,0,6908.375,11055.240234375,21497.970703125
16,9,1,0,0,1,199.84519958496094,0,3140.1689453125
42,10,1,0,1,1,16448.0390625,16675.060546875,16410.150390625
40,12,1,0,1,0,14285.009765625,8751.0966796875,10861.2900390625
52,12,0,0,0,0,6461.662109375,1849.4029541015625,0
45,8,0,0,1,1,25862.3203125,16220.3203125,19735.0390625
24,12,0,0,1,0,13036.9599609375,13201.83984375,0
36,8,0,0,1,1,7566.68798828125,14471.1796875,7920.61376953125
30,3,0,0,1,1,10043.2001953125,14453.26953125,5432.123046875
27,8,0,0,1,1,11444.080078125,14358.3896484375,17091.390625
41,10,0,1,1,1,4872.69677734375,7540.8388671875,21622.099609375
29,12,0,1,1,0,11489.1396484375,13237.650390625,12084.849609375
30,12,0,1,1,0,13422.9404296875,5850.77392578125,1754.06103515625
30,10,0,1,1,1,19772.919921875,18485.080078125,14509.7998046875
28,8,0,1,0,1,8436.6025390625,8887.1611328125,8182.171875
44,12,0,1,1,0,23115.4296875,23055.76953125,24027.830078125
39,9,0,0,1,1,23722.80078125,22013.810546875,25564.669921875
26,13,0,1,1,0,562.3095703125,0,0
27,12,0,0,1,0,0,0,0
20,11,0,1,1,1,11136.4697265625,12593.1298828125,11255.83984375
23,14,0,1,1,0,23164.41015625,25243.55078125,25564.669921875
33,11,0,0,1,1,18131.05078125,16979.419921875,23512.109375
24,12,0,0,1,0,25862.3203125,18153.869140625,25564.669921875
40,7,0,0,1,1,0,0,1105.3389892578125
47,2,0,0,1,1,6626.240234375,6137.22607421875,6499.041015625
41,12,0,0,1,0,13777.5595703125,11774.9501953125,11304.6103515625
33,9,0,0,1,1,17984.109375,21251.130859375,19690.7109375
52,12,0,0,0,0,10652.5302734375,9680.2744140625,9798.8046875
23,14,0,0,0,0,18138.890625,18898.650390625,24329.2890625
24,16,0,0,0,0,6734,5347.69384765625,3641.117919921875
23,16,0,0,0,0,11810.4599609375,22307.419921875,25564.669921875
40,16,0,0,1,0,0,2787.531982421875,0
42,9,0,0,1,1,17372.8203125,14172.1904296875,16189.9697265625
39,8,0,0,1,1,0,0,950.17822265625
45,12,0,0,1,0,3720.64794921875,6640.30615234375,16132.33984375
39,8,0,0,1,1,4165.40087890625,9229.11328125,811.27191162109375
39,8,0,0,1,1,18581.689453125,12283.400390625,15993.4296875
54,16,0,0,1,0,13483.669921875,3732.822998046875,13636.4599609375
42,8,0,0,1,1,20480.220703125,19548.529296875,20293.619140625
18,10,0,0,0,1,0,347.3226013183594,21373.83984375
30,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
26,13,1,0,1,0,13816.75,11431.2099609375,12368.5703125
24,9,1,0,1,1,0,2225.37109375,6980.77978515625
39,12,0,0,1,0,15341.0595703125,12992.3701171875,354.6543884277344
41,18,0,1,1,0,1332.301025390625,0,0
47,16,0,0,1,0,0,0,25564.669921875
35,13,0,1,1,0,19812.109375,15556.1103515625,17211.080078125
24,12,0,0,1,0,12764.6201171875,13158.8701171875,19638.990234375
39,12,0,0,1,0,25358.7890625,25243.55078125,21122.619140625
30,13,0,0,1,0,16612.619140625,17563.060546875,24949.939453125
31,18,0,0,1,0,16263.8701171875,17455.650390625,20283.26953125
40,13,0,0,1,0,0,0,0
29,15,0,0,1,0,5744.56982421875,4969.93505859375,4900.14111328125
55,10,0,0,1,1,3136.785888671875,3082.93505859375,7963.46923828125
50,7,0,0,1,1,17756.83984375,16358.1796875,0
40,12,1,0,1,0,24800.400390625,25243.55078125,25564.669921875
53,11,0,0,1,1,18021.33984375,17412.6796875,0
19,12,0,0,0,0,0,0,11812.9501953125
25,12,0,0,1,0,18609.119140625,17591.7109375,18470.099609375
19,13,0,0,0,0,5035.31591796875,5075.56494140625,7233.47216796875
32,16,0,0,1,0,21160.080078125,20767.740234375,25564.669921875
38,8,1,0,1,1,6722.244140625,5872.2578125,8148.18408203125
36,4,1,0,1,1,10560.4501953125,13377.2900390625,13682.26953125
54,8,0,0,0,1,0,0,13410.3701171875
29,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
50,12,0,0,1,0,25836.849609375,25243.55078125,25564.669921875
36,18,0,0,1,0,24326.259765625,25243.55078125,25430.19921875
36,18,0,0,1,0,0,0,0
38,10,0,1,1,1,15856.349609375,14086.259765625,1573.779052734375
26,13,0,0,0,0,58.77799987792969,50.1290283203125,31.03226089477539
29,16,0,0,1,0,19620.099609375,9109.1611328125,10184.490234375
25,12,0,0,0,0,148.904296875,10656,0
